nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT00332644,"Smoking Cessation Medications: Efficacy, Mechanisms and Algorithms",Completed,Interventional,2010-08-01,"University of Wisconsin, Madison",Other,National Institute on Drug Abuse (NIDA),NIH,4,United States,True,nicotine patch; nicotine lozenge; nicotine patch + nicotine lozenge; bupropion; bupropion + lozenge; placebo; ,,2011-10-21,1504.0,4,True,False,False
NCT00338767,Antidepressant Medication Plus Directly Observed Therapy for Improving Adherence to Antiretroviral Therapy,Completed,Interventional,2006-08-01,Massachusetts General Hospital,Other,National Institute of Mental Health (NIMH),NIH,2,United States,True,Fluoxetine; ,,,150.0,2,True,False,True
NCT00339066,Effect of Brain Lesion Severity on Treatment Response in Late-Life Depression,Completed,Interventional,2006-03-01,Duke University,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,Sertraline; ,,,131.0,5,True,False,True
NCT00352885,Evaluating the Effectiveness of Escitalopram in Preventing or Reducing Depressive Symptoms in People Receiving Interleukin-2 Treatment,Completed,Interventional,2010-05-01,Emory University,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Escitalopram; Placebo; IL-2; ,,2014-03-08,20.0,4,True,False,False
NCT00354432,Soy Protein/Isoflavones and Venlafaxine in Treating Hot Flashes in Patients Receiving Hormone Therapy for Prostate Cancer,Completed,Interventional,2010-08-01,Wake Forest University,Other,National Cancer Institute (NCI),NIH,3,United States,True,venlafaxine; placebo; ,,,120.0,3,True,False,True
NCT00367341,Imaging Predictors of Treatment Response in Depression,Completed,Interventional,2011-08-01,Emory University,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,escitalopram; ,,2013-11-21,82.0,5,True,False,False
NCT00368550,Sertraline Pharmacotherapy for Alcoholism Subtypes,Completed,Interventional,2009-06-01,UConn Health,Other,National Institute on Alcohol Abuse and Alcoholism (NIAAA),NIH,4,United States,True,Sertraline; Placebo; ,,2010-06-04,134.0,4,True,False,False
NCT00370656,"Effects of Pregabalin, Duloxetine & Amitriptyline on Pain & Sleep",Completed,Interventional,2009-05-01,University of Surrey,Other,,,2/3,United Kingdom,True,Pregabalin; Duloxetine; Amitriptyline; ,,,90.0,2,True,False,True
NCT00375843,Brain Activity Changes and Treatment Response in Depressed People Who Are Receiving Antidepressant Medication,Completed,Interventional,2007-06-01,National Institute of Mental Health (NIMH),NIH,,,4,United States,True,Escitalopram; Sertraline; ,,,118.0,4,True,True,False
NCT00375973,Double Blind Trial of Duloxetine in Chronic Fatigue Syndrome,Completed,Interventional,2012-06-01,University of Cincinnati,Other,Eli Lilly and Company,Industry,2/3,United States,True,Duloxetine; Placebo; ,,2015-03-18,60.0,2,True,False,False
NCT00376051,Serotonergic Function and Behavioural and Psychological Symptoms of Frontotemporal Dementia,Completed,Interventional,2009-07-01,Sunnybrook Health Sciences Centre,Other,Alzheimer Society of Canada,Other,4,Canada,True,Citalopram; ,,,22.0,4,True,True,False
NCT00384436,Fixed Dose Comparison of Escitalopram to an Active Comparator in Severely Depressed Patients,Completed,Interventional,2007-10-01,Forest Laboratories,Industry,,,4,United States,True,escitalopram; ,,,580.0,4,True,False,True
NCT00386841,Outcome Following Antidepressant Treatment on Possible Endo-Phenotypes for Major Depression,Completed,Interventional,2009-06-01,University of Copenhagen,Other,,,4,Denmark,True,Escitalopram; Placebo; ,,,80.0,4,True,False,True
NCT00388414,Imaging Study of Chronic Low Back Pain in Patients Taking Pain Medication,Completed,Interventional,2010-01-01,Stanford University,Other,,,,United States,True,duloxetine; Placebo; ,,,53.0,5,True,True,False
NCT00391430,Cognitive Behavioral Therapy Versus Sertraline in the Treatment of Post-Traumatic Stress Disorder,Completed,Interventional,2009-07-01,New York University School of Medicine,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Sertraline; ,,,90.0,4,True,True,False
NCT00397059,Pupillary Changes as a Potential Biomarker for Escitalopram in Relation to CYP2C19 Polymorphism,Completed,Interventional,2007-10-01,University of Southern Denmark,Other,H. Lundbeck A/S,Industry,4,Denmark,True,Escitalopram; ,,,16.0,4,True,True,False
NCT00397722,Treatment Of Patients With Social Anxiety Disorder,Completed,Interventional,2007-09-01,GlaxoSmithKline,Industry,,,2,Canada Finland Germany Norway South Africa Sweden United States,True,GW876008; paroxetine; ,,,280.0,2,True,True,False
NCT00401258,An Open-Label Trial of Duloxetine for the Treatment of Irritable Bowel Syndrome,Completed,Interventional,2008-02-01,Mclean Hospital,Other,Eli Lilly and Company,Industry,4,United States,True,duloxetine; ,,2010-06-25,15.0,4,True,False,False
NCT00403455,Monoamine Transporters Genotypes: Risk of PTSD and Related Comorbidities,Completed,Interventional,2011-07-01,VA Office of Research and Development,U.S. Fed,,,3,United States,True,Paroxetine; ,,2014-11-14,38.0,3,True,False,False
NCT00404755,Dichotic Listening as a Predictor of Medication Response in Depression,Completed,Interventional,2011-08-01,New York State Psychiatric Institute,Other,,,4,United States,True,escitalopram; bupropion; imipramine; ,,,25.0,4,True,True,False
NCT00406640,Study Evaluating Desvenlafaxine Succinate Sustained Release (DVS SR) vs. Escitalopram in Postmenopausal Women,Completed,Interventional,2008-02-01,Wyeth is now a wholly owned subsidiary of Pfizer,Industry,,,3,Argentina Chile Colombia Mexico Peru United States,True,Desvenlafaxine succinate sustained-release (DVS SR); Escitalopram; ,,2009-02-27,595.0,3,True,False,False
NCT00408421,Duloxetine Versus Placebo for Osteoarthritis Knee Pain,Completed,Interventional,2007-10-01,Eli Lilly and Company,Industry,,,3,Puerto Rico Romania United States,True,Duloxetine; placebo; ,,2008-10-02,231.0,3,True,False,False
NCT00408876,Duloxetine Versus Placebo in Chronic Low Back Pain,Completed,Interventional,2007-11-01,Eli Lilly and Company,Industry,,,3,United States,True,Duloxetine; Placebo; ,,2008-11-07,404.0,3,True,False,False
NCT00414167,"Craving, Binge Eating and Obesity",Completed,Interventional,2011-03-01,Yale University,Other,,,2/3,United States,True,bupropion; ,,2012-10-22,61.0,2,True,False,False
NCT00419471,Escitalopram in Depressive Patients With Acute Coronary Artery Syndrome,Completed,Interventional,2013-03-01,Chonnam National University Hospital,Other,H. Lundbeck A/S,Industry,4,"Korea, Republic of",True,Escitalopram; Placebo; ,,,300.0,4,True,False,True
NCT00420641,MDD POC Study GSK372475 Subjects Depressive Disease,Completed,Interventional,2008-06-01,GlaxoSmithKline,Industry,,,2,Bulgaria Canada Chile Costa Rica Croatia France Germany India Italy Poland,True,GSK372475; Paroxetine; ,,,492.0,2,True,False,True
NCT00424593,Duloxetine Versus Placebo in Chronic Low Back Pain,Completed,Interventional,2007-12-01,Eli Lilly and Company,Industry,,,3,Brazil France Germany Mexico Netherlands,True,Duloxetine; Placebo; ,,2009-10-16,236.0,3,True,False,False
NCT00432614,Efficacy and Safety of SR58611A co-Administered With Escitalopram in Adults With Major Depressive Disorder,Completed,Interventional,2008-02-01,Sanofi,Industry,,,3,"Belgium Estonia Finland France Germany Greece India Korea, Republic of Malaysia Morocco Taiwan Tunisia Turkey",True,SR58611A; escitalopram; placebo; ,,,510.0,3,True,True,False
NCT00433290,Duloxetine vs. Placebo in the Treatment of Osteoarthritis Knee Pain,Completed,Interventional,2008-05-01,Eli Lilly and Company,Industry,,,3,Greece Russian Federation Sweden United States,True,Duloxetine; Placebo; ,,2009-04-30,256.0,3,True,False,False
NCT00435279,A Study of Eszopiclone Co-administered With Venlafaxine in Subjects With Major Depressive Disorder and Insomnia,Completed,Interventional,2009-07-01,Sunovion,Industry,,,3,Austria Croatia France Hungary Poland Romania Russian Federation Serbia Ukraine United Kingdom,True,Eszopiclone; Placebo; Venlafaxine; ,,,678.0,3,True,True,False
NCT00436033,A Multicentre Trial to Determine the Efficacy and Safety of Milnacipran in the Treatment of Fibromyalgia Syndrome,Completed,Interventional,2007-09-01,Pierre Fabre Medicament,Industry,,,3,Czech Republic Denmark Finland France Germany Italy Norway Poland Portugal Romania Spain Sweden United Kingdom,True,milnacipran; Placebo; ,,,1429.0,3,True,False,True
NCT00438971,The Efficacy and Tolerability of Duloxetine for the Treatment of Panic Disorder,Completed,Interventional,2009-01-01,Massachusetts General Hospital,Other,Eli Lilly and Company,Industry,4,United States,True,Duloxetine; ,,2013-07-19,15.0,4,True,False,False
NCT00439413,Selegiline for Smoking Cessation - 1,Completed,Interventional,2008-08-01,National Institute on Drug Abuse (NIDA),NIH,VA Office of Research and Development,U.S. Fed,2,United States,True,Selegiline; Placebo; ,,2016-08-17,246.0,2,True,False,False
NCT00443352,A Research Study Examining The Use Of Duloxetine In The Prevention Of Migraine Headache,Completed,Interventional,2012-11-01,Thomas Jefferson University,Other,,,4,United States,True,duloxetine; ,,2014-02-19,27.0,4,True,False,False
NCT00445679,Paroxetine-referenced Study Evaluating Three Doses of DVS SR in Outpatients With MDD,Completed,Interventional,2009-02-01,Wyeth is now a wholly owned subsidiary of Pfizer,Industry,,,3,"China India Korea, Republic of Taiwan",True,DVS SR; Paroxetine; ,,2010-02-26,807.0,3,True,False,False
NCT00449189,A Placebo-Controlled Study of Mirtazapine for PTSD,Completed,Interventional,2011-09-01,Tuscaloosa Research & Education Advancement Corporation,Other,,,4,United States,True,Mirtazapine; Placebo; ,,,90.0,4,True,True,False
NCT00452543,Acamprosate Added to Escitalopram and Behavioral Treatment for Comorbid Depression and Alcoholism,Completed,Interventional,2010-05-01,Massachusetts General Hospital,Other,National Alliance for Research on Schizophrenia and Depression,Other,4,United States,True,acamprosate; escitalopram; Placebo; ,,2011-05-24,23.0,4,True,False,False
NCT00456014,Pre-Treatment Positron Emission Topography Scanning for Increasing Success in Antidepressant Treatment,Completed,Interventional,2012-05-01,New York State Psychiatric Institute,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,Escitalopram; Desipramine; ,,,75.0,5,True,False,True
NCT00456430,Serotonin Transporter Genetic Variation and Amygdalar Activation Correlates of Antidepressant Response,Completed,Interventional,2007-08-01,Indiana University School of Medicine,Other,,,4,United States,True,Escitalopram; ,,,80.0,4,True,True,False
NCT00456937,Escitalopram in Schizophrenia in OCD- Open Label Study,Completed,Interventional,2008-09-01,BeerYaakov Mental Health Center,Other,Lundbeck Israel,Industry,4,Israel,True,Escitalopram; ,,,15.0,4,True,True,False
NCT00457730,A Study to Test the Use of Duloxetine for Pain in MS,Completed,Interventional,2012-08-01,"Brown, Theodore R., M.D., MPH",Other,Eli Lilly and Company,Industry,2/3,United States,True,Duloxetine; Placebo; ,,2014-08-27,38.0,2,True,False,False
NCT00464698,Duloxetine for the Treatment of Obsessive Compulsive Disorder (OCD),Completed,Interventional,2013-12-01,Massachusetts General Hospital,Other,Eli Lilly and Company,Industry,4,United States,True,Duloxetine; ,,,20.0,4,True,False,True
NCT00465972,The Treatment of Insomnia in Patients With HIV Disease,Completed,Interventional,2010-08-01,Duke University,Other,,,4,United States,True,Doxepin; Temazepam; Placebo; ,,2012-12-12,44.0,4,True,False,False
NCT00471315,Duloxetine in Patients With Suspected Functional Pancreatic/Biliary Pain (Sphincter of Oddi Dysfunction),Completed,Interventional,2012-03-01,Medical University of South Carolina,Other,,,3,United States,True,Duloxetine; ,,2013-10-23,18.0,3,True,False,False
NCT00475878,SSRI and Buprenorphine,Completed,Interventional,2009-09-01,Butler Hospital,Other,,,3,United States,True,escitalopram; placebo; ,,2011-06-28,147.0,3,True,False,False
NCT00477165,Citalopram in Irritable Bowel Syndrome,Completed,Interventional,2009-06-01,"University of California, San Francisco",Other,,,2,United States,True,Citalopram; ,,,54.0,2,True,True,False
NCT00497081,Mirtazapine to Reduce Methamphetamine Use Among MSM With High-risk HIV Behaviors,Completed,Interventional,2010-03-01,San Francisco Department of Public Health,Other,"National Institute on Drug Abuse (NIDA) Public Health Foundation Enterprises, Inc.",NIH Other,2,United States,True,mirtazapine; placebo; ,,2014-10-07,60.0,2,True,False,False
NCT00515320,Study of Fluoxetine in Autism,Completed,Interventional,2009-01-01,Neuropharm,Industry,Autism Speaks,Other,3,United States,True,Fluoxetine; Placebo; ,,,158.0,3,True,True,False
NCT00517764,"Childhood Adversity, Genetic Polymorphisms and Stress in First Onset Major Depression",Completed,Interventional,2013-06-01,Centre for Addiction and Mental Health,Other,Queen's University,Other,,Canada,True,escitalopram; ,,,299.0,5,True,True,False
NCT00517985,Duloxetine for Perimenopausal Depression,Completed,Interventional,2008-06-01,University of Arizona,Other,Eli Lilly and Company,Industry,4,United States,True,Duloxetine; ,,,7.0,4,True,True,False
NCT00519428,Does Dual Therapy Hasten Antidepressant Response?,Completed,Interventional,2011-07-01,New York State Psychiatric Institute,Other,University of Ottawa National Institute of Mental Health (NIMH),Other NIH,4,Canada United States,True,escitalopram; bupropion XL; escitalopram + bupropion; ,,,245.0,4,True,False,True
NCT00529789,Open-Label Study of Duloxetine in the Treatment of Children and Adolescents With Major Depressive Disorder,Completed,Interventional,2008-09-01,Eli Lilly and Company,Industry,,,2,United States,True,duloxetine; ,,2009-09-22,72.0,2,True,False,False
NCT00531518,Early Detection and Intervention for the Prevention of Psychosis,Completed,Interventional,2013-05-01,Maine Medical Center,Other,Robert Wood Johnson Foundation,Other,,United States,True,aripiprazole; fluoxetine; bupropion; sertraline; lamotrigine; ,,2016-01-20,292.0,5,True,False,False
NCT00532480,Study of Brain Response to Emotional Pictures Using a fMRI While on Duloxetine,Completed,Interventional,2009-04-01,Indiana University School of Medicine,Other,Eli Lilly and Company,Industry,4,United States,True,Duloxetine; ,,2013-04-10,10.0,4,True,False,False
NCT00533117,Treating Suicidal Behavior and Self-Mutilation in People With Borderline Personality Disorder,Completed,Interventional,2008-01-01,New York State Psychiatric Institute,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Fluoxetine; ,,,110.0,4,True,True,False
NCT00536172,Evaluating the Effectiveness of Escitalopram to Prevent Depression in Head and Neck Cancer Patients Receiving Treatment,Completed,Interventional,2012-06-01,University of Nebraska,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Escitalopram; Placebo; ,,2013-12-20,160.0,4,True,False,False
NCT00536198,Evaluating the Effectiveness of Sertraline in Treating Women With Premenstrual Dysphoric Disorder,Completed,Interventional,2012-02-01,Yale University,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Sertraline; Placebo; ,,2016-01-05,252.0,4,True,False,False
NCT00560612,Secondary Prevention With Paroxetine vs. Placebo in Subthreshold Posttraumatic Stress Disorder (PTSD),Completed,Interventional,2008-07-01,Durham VA Medical Center,U.S. Fed,,,4,United States,True,Paroxetine; Placebo; ,,2010-11-30,12.0,4,True,False,False
NCT00564564,Quetiapine Augmentation Versus Clomipramine Augmentation of SSRI for Obsessive-Compulsive Disorder Patients,Completed,Interventional,2007-12-01,University of Sao Paulo,Other,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Other,4,Brazil,True,Quetiapine; Clomipramine; ,,,21.0,4,True,True,False
NCT00574847,Responses of Myocardial Ischemia to Escitalopram Treatment,Completed,Interventional,2011-11-01,Duke University,Other,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,4,United States,True,Escitalopram; Placebo; ,,2015-06-11,127.0,4,True,False,False
NCT00578669,Sequential Use of Fluoxetine for Smokers With Elevated Depressive Symptoms,Completed,Interventional,2013-07-01,Butler Hospital,Other,National Institute on Drug Abuse (NIDA),NIH,3,United States,True,Fluoxetine; Dextrose; ,,,206.0,3,True,True,False
NCT00592670,Hypoglycemia Associated Autonomic Failure in Type 1 DM,Completed,Interventional,2007-06-01,Vanderbilt University,Other,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,,United States,True,Fluoxetine; Placebo; ,,,48.0,5,True,False,True
NCT00594269,Dementia Antipsychotics And Antidepressants Discontinuation Study,Completed,Interventional,2010-12-01,Sykehuset Innlandet HF,Other,"Ullevaal University Hospital Eikertun Nursing Home University of Bergen Innlandet Hospital Trust, Sanderud Innlandet Hospital Trust, Reinsvoll Diakonhjemmet Hospital Sykehuset Telemark The Nordmøre and Romsdal Hospital Trust Songdalstunet Nursing Home Sykehuset Buskerud HF Kroken Nursing Home, Tromsø Kløveråsen, Bodø Bjørgene Omsorgssenter, Haugesund Alesund Hospital",Other Other Other Other Other Other Other Other Other Other Other Other Other Other,4,Norway,True,Risperidone; Escitalopram; Citalopram; Sertraline; Paroxetine; ,,,149.0,4,True,False,True
NCT00599911,Dose-finding Study With Lu AA24530 in Major Depressive Disorder,Completed,Interventional,2009-03-01,H. Lundbeck A/S,Industry,,,2,"Australia Austria Belgium Canada Czech Republic Finland France India Korea, Republic of Lithuania Malaysia Norway Philippines Russian Federation Serbia Sweden Ukraine",True,Lu AA24530; Duloxetine; Placebo; ,,,652.0,2,True,True,False
NCT00601965,Antidepressant Treatment Plus Cognitive Behavioral Therapy for Generalized Anxiety Disorder in Older Adults,Completed,Interventional,2011-09-01,Veterans Medical Research Foundation,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,Escitalopram; Placebo; ,,2014-09-03,73.0,5,True,False,False
NCT00602290,Effectiveness of Methylphenidate in Improving Cognition and Function in Older Adults With Depression,Completed,Interventional,2013-01-01,"University of California, Los Angeles",Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Citalopram; Methylphenidate (MPH); Placebo; ,,2014-06-08,181.0,4,True,False,False
NCT00602355,Effectiveness of Sertraline Alone and Interpersonal Psychotherapy Alone in Treating Women With Postpartum Depression,Completed,Interventional,2014-07-01,Women and Infants Hospital of Rhode Island,Other,National Institute of Mental Health (NIMH),NIH,2,United States,True,Sertraline; Placebo; ,,2016-06-01,162.0,2,True,False,False
NCT00602537,Antidepressant Therapy in Treating Bipolar Type II Major Depression,Completed,Interventional,2013-06-01,University of Pennsylvania,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Venlafaxine; Lithium Carbonate; ,,,140.0,4,True,False,True
NCT00603018,PET Imaging Study of Recovered Anorexics,Completed,Interventional,2008-12-01,University of Pittsburgh,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,Fluoxetine; ,,2016-01-25,23.0,5,True,False,False
NCT00603265,Safety and Efficacy Study of ADL5859 in Participants With Neuropathic Pain Associated With Diabetic Peripheral Neuropathy,Completed,Interventional,2008-08-01,Cubist Pharmaceuticals LLC,Industry,,,2,United States,True,ADL5859; Duloxetine; Placebo; ,,2015-04-21,226.0,2,True,False,False
NCT00607789,Study of Duloxetine vs Placebo in Treatment of Binge Eating Disorder With Depression,Completed,Interventional,2009-10-01,University of Cincinnati,Other,Eli Lilly and Company,Industry,4,United States,True,Duloxetine; Placebo; ,,2011-03-08,40.0,4,True,False,False
NCT00609557,A Single-Blind Placebo Run-in Study of Duloxetine for Activity-Limiting Osteoarthritis Pain,Completed,Interventional,2007-02-01,University of Washington,Other,Eli Lilly and Company,Industry,4,,True,duloxetine; ,,,25.0,4,True,True,False
NCT00610506,Escitalopram (Lexapro®) In Patients With Major Depression With Atypical Features,Completed,Interventional,2007-05-01,Duke University,Other,Forest Laboratories,Industry,3,United States,True,Escitalopram; ,,,15.0,3,True,False,True
NCT00611676,A Single-Blind Placebo Run-In Study of Venlafaxine for Activity-Limiting Osteoarthritis Pain,Completed,Interventional,2007-02-01,University of Washington,Other,Wyeth is now a wholly owned subsidiary of Pfizer,Industry,4,,True,Venlafaxine; ,,,18.0,4,True,True,False
NCT00611975,Effect of Antidepressants on Sex Hormone Levels and Sexual Functioning,Completed,Interventional,2008-05-01,Weill Medical College of Cornell University,Other,National Institute of Mental Health (NIMH),NIH,4,,True,Fluoxetine; Bupropion; ,,,80.0,4,True,True,False
NCT00612313,Sequential Treatment of Pediatric MDD to Increase Remission and Prevent Relapse,Completed,Interventional,2013-02-01,University of Texas Southwestern Medical Center,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,Fluoxetine; ,,2014-07-03,144.0,5,True,False,False
NCT00613067,ERP N1 as a Treatment Predictor of Generalized Anxiety Disorder,Completed,Interventional,2010-04-01,Inje University,Other,,,,"Korea, Republic of",True,escitalopram; ,,,35.0,5,True,True,False
NCT00621517,Bupropion and Restless Legs Syndrome,Completed,Interventional,2009-07-01,East Tennessee State University,Other,,,2/3,United States,True,Bupropion; Placebo; ,,2012-03-04,60.0,2,True,False,False
NCT00621946,Treatment of Outpatients With Severe Asthma and Moderate or Severe Major Depressive Disorder,Completed,Interventional,2010-03-01,University of Texas Southwestern Medical Center,Other,Forest Laboratories,Industry,4,United States,True,Placebo; Escitalopram; ,,2013-05-24,26.0,4,True,False,False
NCT00627887,Randomised Controlled Trial of Electroconvulsive Therapy (ECT) in Relapse Prevention of Depression,Completed,Interventional,2012-05-01,Örebro County Council,Other,Uppsala-Örebro Regional Research Council,Other,4,Sweden,True,venlafaxine; Lithium; ,,,56.0,4,True,False,True
NCT00634283,Study of the Effects of an Antidepressant Medication and Placebo on the Brain Functioning of Normal Subjects,Completed,Interventional,2009-02-01,"University of California, Los Angeles",Other,,,4,United States,True,venlafaxine; ,,,7.0,4,True,True,False
NCT00635219,"Randomised Placebo-controlled Duloxetine-referenced Efficacy and Safety Study of 2.5, 5 and 10 mg of Vortioxetine (Lu AA21004) in Acute Treatment of Major Depressive Disorder",Completed,Interventional,2009-04-01,H. Lundbeck A/S,Industry,,,3,,True,Placebo; Vortioxetine (Lu AA21004); Vortioxetine (Lu AA21004); Vortioxetine (Lu AA21004); Duloxetine; ,,2013-10-28,766.0,3,True,False,False
NCT00636649,Escitalopram Treatment of Night Eating Syndrome,Completed,Interventional,2010-08-01,Duke University,Other,St. Louis University,Other,,United States,True,Escitalopram; Placebo; ,,2012-12-07,40.0,5,True,False,False
NCT00641927,Antidepressant Therapy for Bipolar II Major Depression,Completed,Interventional,2006-10-01,Stanley Medical Research Institute,Other,,,4,United States,True,Venlafaxine; Lithium Carbonate; ,,,90.0,4,True,False,True
NCT00644358,A One Year Open Label Study Assessing the Safety and Tolerability of Vilazodone in Patients With Major Depressive Disorder (MDD),Completed,Interventional,2009-05-01,Forest Laboratories,Industry,,,3,United States,True,vilazodone; ,,,616.0,3,True,False,True
NCT00654953,"Clinical Efficacy of Sertraline Augmented With Gabapentin in Depressed, Recently Abstinent Cocaine-dependent Humans",Completed,Interventional,2009-05-01,University of Arkansas,Other,National Institute on Drug Abuse (NIDA),NIH,2,United States,True,sertraline; Placebo; gabapentin; ,,2011-03-28,102.0,2,True,False,False
NCT00655174,Fluvoxamine and Sertraline in Childhood Autism - Does SSRI Therapy Improve Behaviour and/or Mood?,Completed,Interventional,2006-09-01,The Hospital for Sick Children,Other,,,3,Canada,True,fluvoxamine; sertraline; Placebo; ,,,108.0,3,True,True,False
NCT00657163,Fluoxetine on Motor Rehabilitation After Ischemic Stroke,Completed,Interventional,2010-12-01,"University Hospital, Toulouse",Other,,,2,France,True,fluoxetine; placebo; ,,,100.0,2,True,False,True
NCT00666757,A Study Comparing Duloxetine to Other Antidepressants in the Treatment of Severe Depression,Completed,Interventional,2009-02-01,Eli Lilly and Company,Industry,Boehringer Ingelheim,Industry,4,United States,True,duloxetine; fluoxetine; citalopram; paroxetine; sertraline; ,,2010-02-16,750.0,4,True,False,False
NCT00668525,Escitalopram in Adult Patients With Major Depressive Disorder,Completed,Interventional,2009-02-01,Forest Laboratories,Industry,,,3,United States,True,Escitalopram; Placebo; Escitalopram; ,,2010-03-22,877.0,3,True,False,False
NCT00672620,Efficacy and Safety of Vortioxetine (Lu AA21004) in the Treatment of Patients With Major Depressive Disorder,Completed,Interventional,2008-11-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,United States,True,Vortioxetine; Duloxetine; Placebo; ,,2013-10-25,611.0,3,True,False,False
NCT00672659,Pipamperone/Citalopram (PipCit)Versus Citalopram in the Treatment of Major Depressive Disorder(MDD),Completed,Interventional,2009-01-01,PharmaNeuroBoost N.V.,Industry,,,2,United Kingdom,True,Citalopram + Pipamperone; Citalopram; ,,,165.0,2,True,False,True
NCT00672776,Effects of Paxil CR on Neural Circuits in Posttraumatic Stress Disorder (PTSD),Completed,Interventional,2007-09-01,Emory University,Other,,,4,,True,paroxetine; placebo; ,,,40.0,4,True,True,False
NCT00672958,Efficacy and Safety of Vortioxetine (Lu AA21004) in Treating Adults With Major Depressive Disorder,Completed,Interventional,2008-11-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,Canada Mexico United States,True,Vortioxetine; Placebo; ,,2013-04-19,600.0,3,True,False,False
NCT00676026,Impact of GABA-Enhancing Agents on Cortical GABA Concentrations Across the Menstrual Cycle in Women,Completed,Interventional,2009-02-01,Yale University,Other,,,,United States,True,Fluoxetine; Zolpidem; Progesterone; ,,,8.0,5,True,True,False
NCT00677352,A Study Of Sertraline Compared With Paroxetine In The Treatment Of Panic Disorder,Completed,Interventional,2010-01-01,Pfizer,Industry,,,4,Japan,True,sertraline; Paroxetine; ,,2011-01-19,321.0,4,True,False,False
NCT00678574,The Role of GABA and Neurosteroids in Premenstrual Dysphoric Disorder,Completed,Interventional,2008-12-01,Yale University,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,fluoxetine; ,,,20.0,4,True,True,False
NCT00683592,"Randomized, Double-Blind, Placebo Controlled Study of Vilazodone's Efficacy, Safety, and Biomarkers of Response in Major Depressive Disorder (MDD)",Completed,Interventional,2009-02-01,Forest Laboratories,Industry,,,3,United States,True,vilazodone; placebo; ,,2010-07-19,481.0,3,True,False,False
NCT00687713,"Phase 2, Double-Blind, Placebo-Controlled Trial of Bupropion for Methamphetamine Dependence",Completed,Interventional,2011-05-01,National Institute on Drug Abuse (NIDA),NIH,,,2,United States,True,Bupropion; ,,,200.0,2,True,True,False
NCT00696293,Duloxetine Treatment of Major Depression and Chronic Low Back Pain For Older Adults,Completed,Interventional,2010-03-01,University of Pittsburgh,Other,National Institutes of Health (NIH) Eli Lilly and Company,NIH Industry,4,United States,True,Duloxetine; ,,2016-01-05,30.0,4,True,False,False
NCT00696774,Switching to Duloxetine in Patients With Depression,Completed,Interventional,2009-07-01,Eli Lilly and Company,Industry,,,4,"Korea, Republic of",True,Duloxetine; ,,2010-07-15,242.0,4,True,False,False
NCT00700999,Brain Markers of Treatment Response in Post-Traumatic Stress Disorder (PTSD),Completed,Interventional,2012-03-01,VA Office of Research and Development,U.S. Fed,,,4,United States,True,Paroxetine; ,,2013-09-09,65.0,4,True,False,False
NCT00702780,Progression Delaying Effect of Escitalopram in Alzheimer's Disease,Completed,Interventional,2011-09-01,Seoul National University Hospital,Other,H. Lundbeck A/S,Industry,,"Korea, Republic of",True,escitalopram; placebo; ,,2014-04-10,74.0,5,True,False,False
NCT00703742,A Neuroimaging and Epigenetic Investigation of Antidepressants in Depression,Completed,Interventional,2011-06-01,Kunming Medical University,Other,Chinese Academy of Sciences,Other,,China,True,Escitalopram; ,,,50.0,5,True,False,True
NCT00704379,Treatment Strategy to Prevent Mood Disorders Following Traumatic Brain Injury,Completed,Interventional,2014-04-01,Baylor College of Medicine,Other,National Institute of Neurological Disorders and Stroke (NINDS),NIH,2/3,United States,True,Placebo; Sertraline; ,,2015-04-24,94.0,2,True,False,False
NCT00707863,Study of Brain Response to Emotional Pictures Using a Magnetic Resonance Imaging (fMRI) While on Escitalopram,Completed,Interventional,2012-12-01,Indiana University School of Medicine,Other,National Alliance for Research on Schizophrenia and Depression,Other,4,United States,True,Escitalopram; ,,2016-07-12,17.0,4,True,False,False
